Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Georeference
ELEC,MPG 340 East 93rd - Tesla Destination,340 E 93rd St,,New York,NY,10128,,212-490-3460  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.781413,-73.946377,10/06/2022,115103,2023-01-18 15:15:20,P,,,05/23/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,POINT (-73.946377 40.781413)
ELEC,TOWN GLENVILLE TOWN HALL EV1,Glenville Municipal Center 18 Glenridge Rd,,Glenville,NY,12302,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.868010,-73.928278,05/13/2023,175725,2023-05-13 00:21:03,,,,01/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.928278 42.86801)
ELEC,Putnam Plaza Shopping Center,1872 Route 6,,Carmel,NY,10512,,877-455-3833,E,,Public,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,41.412844,-73.667098,05/12/2023,228618,2023-05-12 23:56:23,,,,03/07/2018,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.667098 41.412844)
ELEC,BNY - Building 6,63 Flushing Ave,,Brooklyn,NY,11205,,866-816-7584,E,,Public,,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,40.699256,-73.969305,05/13/2023,230787,2023-05-13 01:26:25,,,,09/30/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.969305 40.699256)
ELEC,THERMAL QUICK AG EV1,11 Sitterly Rd,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.850567,-73.757180,05/13/2023,181636,2023-05-13 00:21:43,,,,01/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.75718 42.850567)
ELEC,Nott/Lennox Lot,Nott Street,,Schenectady,NY,12308,,866-816-7584,E,,Public,,,,,,,4,,,EV Connect,http://evconnect.com/,GPS,42.819722,-73.924178,05/13/2023,156045,2023-05-13 01:26:26,,,,05/01/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.924178 42.819722)
ELEC,NEW STATION 01,1055 E Jericho Turnpike,,Huntington,NY,11743,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.835537,-73.369803,05/13/2023,162149,2023-05-13 00:13:47,,,,06/12/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.369803 40.835537)
ELEC,TOWN OF CHESTER SUGARLOAFPACEV2,1351 Kings Hwy,,Chester,NY,10918,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.316211,-74.288427,05/13/2023,253800,2023-05-13 00:34:37,,,,02/09/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-74.288427 41.316211)
ELEC,24 STATE STREET PITTSFORD,14 State St,,Pittsford,NY,14534,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.091210,-77.514398,05/13/2023,162347,2023-05-13 00:10:10,,,,06/12/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-77.514398 43.09121)
ELEC,Ontario Travel Plaza,8700 Vallance Rd,,Le Roy,NY,14482,,866-816-7584,E,,Public,,,,,,,,2,,EV Connect,http://evconnect.com/,GPS,43.031103,-77.906018,05/13/2023,190225,2023-05-13 01:26:40,,,,03/12/2021,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-77.906018 43.031103)
ELEC,Lexington-Grove West Garage,100 Main St,,White Plains,NY,10601,,914-422-1232,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,41.031464,-73.769946,06/14/2022,165161,2023-02-14 15:54:11,SG,,,08/11/2020,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,$1.50 per hour,,,,,,,,,,POINT (-73.769946 41.031464)
ELEC,COLLEGE PKWY STATION 1,100 college park,,Amherst,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.848520,-78.739390,05/13/2023,235546,2023-05-13 00:34:22,,,,11/02/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-78.73939 42.84852)
E85,Conoco,690 Main St,,New Rochelle,NY,10801,,914-632-8617,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,40.904439,-73.787691,03/08/2023,40632,2023-03-08 17:16:33,P,,,06/30/2011,,,,False,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,POINT (-73.787691 40.904439)
ELEC,Bill Rapp Buick GMC,3446 Burnet Ave,,Syracuse,NY,13206,,888-998-2546,E,,Public,,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,43.060989,-76.088292,05/12/2023,216506,2023-05-12 23:58:41,,,,05/03/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,POINT (-76.088292 43.060989)
ELEC,ARCHER GREEN MI STATION 2,92-23 168th St,,Jamaica,NY,11433,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.705240,-73.791466,05/13/2023,225480,2023-05-13 00:27:16,,,,08/13/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.791466 40.70524)
ELEC,MILTON NY STATION 4,503 Geyser Rd,,Ballston Spa,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.044755,-73.851189,05/13/2023,225381,2023-05-13 00:33:07,,,,08/11/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.851189 43.044755)
ELEC,DAWN HOMES SHOP STATION,708 Sandidge Way,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.688408,-73.834170,05/13/2023,257893,2023-05-13 00:35:20,,,,04/05/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.83417 42.688408)
ELEC,ISLAND SUBARU SUBARU SERV 1,111 Quintard St,,Staten Island,NY,10305,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.594646,-74.082769,05/13/2023,260183,2023-05-13 00:36:31,,,,05/02/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-74.082769 40.594646)
ELEC,Rapidpark 25-27 Beekman Street - Tesla Destination,25-27 Beekman St,,New York,NY,10038,,212-766-0871  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.710786,-74.006017,10/06/2022,115071,2023-01-18 15:15:20,P,,,06/13/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,POINT (-74.006017 40.710786)
ELEC,NEFJ EV 1,1575 Western Ave,,Albany,NY,12203,,888-758-4389,E,,Public,Mon 9:00am - 6:00pm; Tue 9:00am - 6:00pm; Wed 9:00am - 6:00pm; Thu 9:00am - 6:00pm; Fri 9:00am - 6:00pm; Sat 9:00am - 6:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.685013,-73.847916,05/13/2023,191761,2023-05-13 00:27:23,,,,07/03/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.847916 42.685013)
ELEC,TOM HOMMOCKS RINK,74 Hommocks Rd,,Larchmont,NY,10538,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.933502,-73.747070,05/13/2023,158512,2023-05-13 00:21:51,,,,06/04/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.74707 40.933502)
ELEC,The FLX Wienery - Tesla Destination,5090 Highway 14,,Dundee,NY,14837,,607-243-7100  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.518959,-76.922161,10/06/2022,114935,2023-01-18 15:15:20,P,,,03/03/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,POINT (-76.922161 42.518959)
ELEC,TOWNEPLACE11735 TOWNE PLACE 2,1 Marriott Plaza,,Farmingdale,NY,11735,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.729122,-73.421934,05/13/2023,223704,2023-05-13 00:31:45,,,,07/19/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.421934 40.729122)
ELEC,WATERVLIET DOME 1,1300 2nd Ave,,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.723997,-73.702610,05/13/2023,195969,2023-05-13 00:28:15,,,,09/16/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.70261 42.723997)
ELEC,MOHAWK HARBOR01 STATION #3,220 Harborside Blvd,,Schenectady,NY,12308,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.825252,-73.931190,05/13/2023,181903,2023-05-13 00:24:16,,,,01/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.93119 42.825252)
ELEC,EXECUTIVE PARK #4,2 Executive Blvd,,Montebello,NY,10901,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.120110,-74.116620,05/13/2023,158243,2023-05-13 00:21:42,,,,05/30/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-74.11662 41.12011)
ELEC,Tony Mangino Mitsubishi,1658 Route 9,,Clifton Park,NY,12065,,518-373-4100,E,,Public,Business hours; priority for Mitsubishi vehicles,,,,,,2,,,Non-Networked,,200-9,42.858085,-73.762909,03/08/2023,98431,2023-03-08 17:16:33,P,,,01/01/2012,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,POINT (-73.762909 42.858085)
ELEC,ALBANY COUNTY STATION 1,570 Hockey Ln,,Loudonville,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.747568,-73.814523,05/13/2023,217327,2023-05-13 00:31:56,,,,05/11/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.814523 42.747568)
ELEC,CNDL - E. SYR CANDLEWOOD 1.3,6550 Baptist Way,,East Syracuse,NY,13057,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.088642,-76.088260,05/13/2023,186131,2023-05-13 00:25:43,,,,03/12/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-76.08826 43.088642)
ELEC,LAZ Parking 136-20 38th Ave - Tesla Destination,136-20 38th Ave,,Flushing,NY,11354,,347-723-3375  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.760965,-73.829807,10/06/2022,150579,2023-01-18 15:15:20,P,,,03/31/2019,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,POINT (-73.829807 40.760965)
ELEC,Orchard Creek,6700 Dunnsville Rd,,Altamont,NY,12009,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.722460,-74.013790,07/12/2022,223101,2023-02-14 15:54:11,P,,,10/28/2021,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,,POINT (-74.01379 42.72246)
ELEC,BA #1 11 BRITISH AMER,11 British American Blvd,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.761303,-73.817540,05/13/2023,143437,2023-05-13 00:16:28,,,,08/15/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.81754 42.761303)
ELEC,Fuccillo Nissan,3893 Route 31,,Liverpool,NY,13090,,315-944-3200,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,43.185219,-76.242663,06/09/2020,70451,2023-02-15 22:45:41,P,,,09/15/2014,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,POINT (-76.242663 43.185219)
ELEC,EVolve NY Victor,441 Commerce Dr,,Victor,NY,14564,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,43.018550,-77.438290,05/13/2023,213986,2023-05-13 00:41:58,,,,04/14/2022,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-77.43829 43.01855)
ELEC,Highrise Parking,210 W 71st Street,,New York,NY,10023,,888-998-2546,E,,Public,,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.777905,-73.982299,05/12/2023,257528,2023-05-12 23:59:20,,,,03/30/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.982299 40.777905)
ELEC,GOSHEN EVCS #1A STATION 1,128 W Main St,,Goshen,NY,10924,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.401950,-74.326510,05/13/2023,162374,2023-05-13 00:08:54,,,,06/12/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-74.32651 41.40195)
ELEC,INDUSTRY CITY LOT B WEST,533 2nd Ave,,Brooklyn,NY,11232,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.659333,-74.006419,05/13/2023,122592,2023-05-13 00:15:04,,,,05/03/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-74.006419 40.659333)
ELEC,Tracey Road Equipment East,6803 Manlius Center Rd.,,East Syracuse,NY,13057,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,,,,2,,,LIVINGSTON,https://www.solution.energy,GPS,40.770490,-76.048440,02/13/2023,252724,2023-02-14 15:54:11,P,,,01/10/2023,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,AUTO_REPAIR,,,,,,,,,,,,,,,,,POINT (-76.04844 40.77049)
ELEC,TMD MAIN LOT CT4000-1,179 Halbert St,,Buffalo,NY,14214,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.935327,-78.841594,05/13/2023,233152,2023-05-13 00:34:06,,,,10/08/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-78.841594 42.935327)
ELEC,The St. Regis,Two East 55th Street,,New York,NY,10022,,800-663-5633,E,,Public,,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,40.761397,-73.974612,05/12/2023,170181,2023-05-12 23:57:48,,,,10/16/2015,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,POINT (-73.974612 40.761397)
ELEC,WEST HERR AUTO TOYOTA ROC #2,4374 W Ridge Rd,,Rochester,NY,14626,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.217741,-77.746485,05/13/2023,218515,2023-05-13 00:32:12,,,,05/19/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-77.746485 43.217741)
ELEC,SPOTCOWORK HENRIETTA,21 Goodway Drive,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.091965,-77.580734,05/13/2023,150809,2023-05-13 00:19:33,,,,12/27/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-77.580734 43.091965)
ELEC,GrandeVille at Malta Building 17,1 Landau Blvd,,Malta,NY,12020,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.964830,-73.796960,02/13/2023,252718,2023-02-14 15:54:11,P,,,12/16/2022,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,POINT (-73.79696 42.96483)
ELEC,MARKET 32 EV BARNEY RD EV1,1 Barney Rd,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.845337,-73.807960,05/13/2023,175728,2023-05-13 00:20:33,,,,01/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.80796 42.845337)
ELEC,FC1225 LATHAM FARMS HR,579 Troy-Schenectady Rd,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.756350,-73.761215,05/13/2023,254205,2023-05-13 00:36:04,,,,02/17/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.761215 42.75635)
ELEC,ULYSSES TOWN ULYSSES,10 Elm St,,Trumansburg,NY,14886,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.541251,-76.661435,05/13/2023,162327,2023-05-13 00:10:29,,,,06/12/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-76.661435 42.541251)
ELEC,Phaeton Motors,117 New Hartford St,,New Hartford,NY,13413,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.085270,-75.296420,07/12/2022,223117,2023-02-14 15:54:11,P,,,11/04/2021,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,POINT (-75.29642 43.08527)
ELEC,City Square,50 Main Street,,White Plains,NY,10606,,800-663-5633,E,,Public,,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,41.031399,-73.773595,05/13/2023,195437,2023-05-13 00:02:08,,,,02/29/2016,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.35-$1.25/Hr Variable Parking Fee, $0.25-$0.50/kWh Variable Energy Fee",,,,,,,,,,POINT (-73.773595 41.031399)
ELEC,EVolveNY Keene,10857 NY-73,,Keene,NY,12942,,855-900-7584,E,,Public,24 hours daily,,,,,,,4,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,44.252615,-73.787909,05/13/2023,207524,2023-05-13 00:40:36,,,,03/03/2022,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.787909 44.252615)
ELEC,INN SQ INN SQ GW 3,100-140 S Clinton Ave,,Rochester,NY,14604,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.154533,-77.604714,05/13/2023,204929,2023-05-13 00:29:57,,,,01/15/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-77.604714 43.154533)
ELEC,QUEENSBURY TOWN EXIT 18 KIOSK 1,105 Main St,,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.298553,-73.676980,05/13/2023,165629,2023-05-13 00:22:55,,,,08/28/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.67698 43.298553)
ELEC,Best Western Maple City Inn - Tesla Destination,1 Canisteo Square,,Hornell,NY,14843,,607-324-4300  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.322650,-77.662108,10/06/2022,114952,2023-01-18 15:15:20,P,,,10/04/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,POINT (-77.6621077 42.3226496)
ELEC,900 Shaker Run,900 Shaker Run,,Albany,NY,12205,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,,,,6,,,LIVINGSTON,https://www.solution.energy,GPS,42.727320,-73.820040,12/13/2022,236887,2023-02-14 15:54:11,P,,,11/08/2022,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,POINT (-73.82004 42.72732)
ELEC,TIOGA HOTEL CASINO 2,NY-17,,Nichols,NY,13812,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.024254,-76.410740,05/13/2023,180147,2023-05-13 00:09:39,,,,01/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-76.41074 42.024254)
ELEC,MPG 500 West 30th - Tesla Destination,500 W 30th,,New York,NY,10001,,212-490-3474  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.752205,-74.001493,10/06/2022,115145,2023-01-18 15:15:20,P,,,05/24/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,POINT (-74.001493 40.752205)
ELEC,Nissan - Huntington,850 E Jericho Turnpike,,Huntington Station,NY,11746,,,E,,Public - Call ahead,Dealership business hours; contact 631-439-7000 for more information,,,,,,1,1,,Non-Networked,,GPS,40.834455,-73.379693,06/09/2020,44350,2023-02-15 22:45:41,P,,,11/30/2011,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,POINT (-73.379693 40.834455)
LPG,U-Haul,169-171 Ontario St,,Cohoes,NY,12047,,518-237-4760,E,,Public - Call ahead,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,42.774228,-73.693527,02/13/2023,67512,2023-02-14 15:54:11,P,,,06/01/2015,,,True,,,US,,,,Public - Appeler à l'avance,,public,CALL,,RENTAL_CAR_RETURN,,,,,,,,,"ACME"", ""QUICK_CONNECT",,,,,,,,POINT (-73.693527 42.774228)
ELEC,Village of Montour Falls,236 W. Main Street,,Montour Falls,NY,14865,,866-816-7584,E,,Public,,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,42.346628,-76.848079,05/13/2023,121285,2023-05-13 01:26:18,,,,04/01/2018,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-76.848079 42.346628)
ELEC,FC1225 UNION ST CT4K 2,109 S Union St,,Rochester,NY,14607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.151003,-77.599772,05/13/2023,221435,2023-05-13 00:32:02,,,,06/17/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-77.599772 43.151003)
ELEC,ULSTER COUNTY SUNY ULSTER,491 Cottekill Rd,,Stone Ridge,NY,12484,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.851332,-74.130956,05/13/2023,123389,2023-05-13 00:16:10,,,,05/29/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-74.130956 41.851332)
ELEC,Brookfield Place - Tesla Supercharger,250 Vesey Street,,New York City,NY,10080,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,4,,Tesla,https://www.tesla.com/supercharger,GPS,40.714177,-74.016332,10/03/2022,153434,2022-12-01 17:40:26,P,,,01/31/2020,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,POINT (-74.016332 40.714177)
ELEC,Cedar Lakes Estate - Tesla Destination,1 Team USA Wy,,Port Jervis,NY,12771,,845-533-3328  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.346268,-74.643466,10/06/2022,115212,2023-01-18 15:15:20,P,,,06/08/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,POINT (-74.643466 41.346268)
ELEC,PANYNJ LGA WEST 1,LGA West Garage LaGuardia Airport,,Flushing,NY,11371,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.773116,-73.874977,05/13/2023,162285,2023-05-13 00:11:09,,,,06/12/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.874977 40.773116)
ELEC,MONTY'S EVSE EVSE1,562 Lake Shore Rd,,West Chazy,NY,12992,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.820103,-73.400340,05/13/2023,206887,2023-05-13 00:29:36,,,,02/23/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.40034 44.820103)
ELEC,BURNS MGT EMPIRE RUN 1,130 Excelsior Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.089462,-73.767113,05/13/2023,193185,2023-05-13 00:27:06,,,,07/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.767113 43.089462)
